step,envId,formationType,timeStep,receiverId,old_threshold,delta_T,new_threshold,benign_exceedance_rate,reward
25,0,0,2,7,1.0,-0.030614614486694336,1.0,0.0,-0.004509372636675835
26,0,0,2,8,1.0,-0.019405007362365723,1.0,0.0,-0.004503765609115362
27,0,0,2,9,1.0,-0.12010598182678223,1.0,0.0,-0.0046442546881735325
28,0,0,2,10,1.0,-0.21718180179595947,1.0,0.0,-0.004971679300069809
29,0,0,2,11,1.0,-0.1407226324081421,1.0,0.0,-0.004698028787970543
30,0,0,2,12,1.0,-0.030417561531066895,1.0,0.0,-0.004509252496063709
31,0,0,2,13,1.0,0.028560400009155273,1.0285604000091553,0.0,-0.004565277602523565
32,0,0,2,14,1.0285604000091553,-0.0027905702590942383,1.025769829750061,0.0,-0.004551617428660393
33,0,0,2,15,1.025769829750061,-0.0074002742767333984,1.0183695554733276,0.0,-0.004537286702543497
34,0,0,2,16,1.0183695554733276,0.08597922325134277,1.1043487787246704,0.0,-0.0047826217487454414
35,0,0,2,17,1.1043487787246704,-0.08054733276367188,1.0238014459609985,0.0,-0.004612481687217951
36,0,0,2,18,1.0238014459609985,-0.053345680236816406,1.0,0.0,-0.004528457764536142
37,0,0,2,19,1.0,-0.20798790454864502,1.0,0.0,-0.004932589828968048
38,0,0,2,20,1.0,-0.2698068618774414,1.0,0.0,-0.005227957386523485
39,0,0,3,1,1.0,-0.2536482810974121,1.0,0.0,-0.005143374670296907
40,0,0,3,2,1.0,-0.07891345024108887,1.0,0.0,-0.004562273155897856
41,0,0,3,3,1.0,-0.4545557498931885,1.0,0.0,-0.006566209252923727
42,0,0,3,4,1.0,-0.37845897674560547,1.0,0.0,-0.0059323119930922985
43,0,0,3,5,1.0,-0.2276819944381714,1.0,0.0,-0.005018390715122223
44,0,0,3,6,1.0,-0.1233144998550415,1.0,0.0,-0.004652064759284258
45,0,0,3,7,1.0,-0.040555715560913086,1.0,0.0,-0.004516447428613901
46,0,0,3,8,1.0,-0.022343158721923828,1.0,0.0,-0.004504992160946131
47,0,0,3,9,1.0,-0.12427246570587158,1.0,0.0,-0.004654436372220516
48,0,0,3,10,1.0,-0.23604917526245117,1.0,0.0,-0.00505719194188714
49,0,0,3,11,1.0,-0.12914490699768066,1.0,0.0,-0.004666783846914768
50,0,0,3,12,1.0,0.03063058853149414,1.0306305885314941,0.0,-0.004570643417537212
51,0,0,3,13,1.0306305885314941,-0.03839564323425293,1.0,0.0,-0.00451474217697978
52,0,0,3,14,1.0,-0.01600790023803711,1.0,0.0,-0.004502562340348959
53,0,0,3,15,1.0,0.04853534698486328,1.0485353469848633,0.0,-0.004620627500116825
54,0,0,3,16,1.0485353469848633,0.06248354911804199,1.1110188961029053,0.0,-0.004761079791933298
55,0,0,3,17,1.1110188961029053,-0.13910603523254395,1.0,0.0,-0.004693504888564348
56,0,0,3,18,1.0,-0.10035479068756104,1.0,0.0,-0.004600710701197386
57,0,0,3,19,1.0,-0.2502185106277466,1.0,0.0,-0.005126093048602343
58,0,0,3,20,1.0,-0.22685503959655762,1.0,0.0,-0.005014631897211075
59,0,0,4,1,1.0,-0.21810972690582275,1.0,0.0,-0.004975718446075916
60,0,0,4,2,1.0,-0.06786751747131348,1.0,0.0,-0.004546060226857662
61,0,0,4,3,1.0,-0.4654059410095215,1.0,0.0,-0.006666027009487152
62,0,0,4,4,1.0,-0.3074897527694702,1.0,0.0,-0.005445499438792467
63,0,0,4,5,1.0,-0.1932893991470337,1.0,0.0,-0.004873607773333788
64,0,0,4,6,1.0,-0.10005462169647217,1.0,0.0,-0.004600109066814184
65,0,0,4,7,1.0,-0.04032337665557861,1.0,0.0,-0.004516259767115116
66,0,0,4,8,1.0,-0.006057620048522949,1.0,0.0,-0.004500366747379303
67,0,0,4,9,1.0,-0.18056106567382812,1.0,0.0,-0.004826022777706385
68,0,0,4,10,1.0,-0.2336111068725586,1.0,0.0,-0.005045741330832243
69,0,0,4,11,1.0,-0.12831079959869385,1.0,0.0,-0.004664636682718992
70,0,0,4,12,1.0,0.0041751861572265625,1.0041751861572266,0.0,-0.004508524667471647
71,0,0,4,13,1.0041751861572266,-0.026405811309814453,1.0,0.0,-0.004506972618401051
72,0,0,4,14,1.0,0.06726551055908203,1.067265510559082,0.0,-0.004679777659475803
73,0,0,4,15,1.067265510559082,0.0504002571105957,1.1176657676696777,0.0,-0.004760733339935541
74,0,0,4,16,1.1176657676696777,-0.03127765655517578,1.086388111114502,0.0,-0.0046825590543448925
75,0,0,4,17,1.086388111114502,-0.13614296913146973,1.0,0.0,-0.0046853492967784405
76,0,0,4,18,1.0,-0.15015745162963867,1.0,0.0,-0.0047254725359380245
77,0,0,4,19,1.0,-0.24676716327667236,1.0,0.0,-0.005108940415084362
78,0,0,4,20,1.0,-0.22104954719543457,1.0,0.0,-0.004988628905266523
79,0,0,5,1,1.0,-0.18651819229125977,1.0,0.0,-0.004847890231758356
80,0,0,5,2,1.0,-0.073874831199646,1.0,0.0,-0.004554574843496084
81,0,0,5,3,1.0,-0.4415339231491089,1.0,0.0,-0.0064495219849050045
82,0,0,5,4,1.0,-0.2431548833847046,1.0,0.0,-0.005091242957860231
83,0,0,5,5,1.0,-0.15435898303985596,1.0,0.0,-0.004738267045468092
84,0,0,5,6,1.0,-0.07557952404022217,1.0,0.0,-0.004557122476398945
85,0,0,5,7,1.0,-0.03611266613006592,1.0,0.0,-0.004513041116297245
86,0,0,5,8,1.0,-0.0327150821685791,1.0,0.0,-0.0045107025653123856
87,0,0,5,9,1.0,-0.18992888927459717,1.0,0.0,-0.004860729910433292
88,0,0,5,10,1.0,-0.21861016750335693,1.0,0.0,-0.004977904260158539
89,0,0,5,11,1.0,-0.11269080638885498,1.0,0.0,-0.004626992158591747
90,0,0,5,12,1.0,-0.020500898361206055,1.0,0.0,-0.004504202865064144
91,0,0,5,13,1.0,-0.04804337024688721,1.0,0.0,-0.0045230817049741745
92,0,0,5,14,1.0,-0.0009005069732666016,1.0,0.0,-0.004500008188188076
93,0,0,5,15,1.0,0.06531429290771484,1.0653142929077148,0.0,-0.004673288203775883
94,0,0,5,16,1.0653142929077148,-0.0976262092590332,1.0,0.0,-0.004595308564603329
95,0,0,5,17,1.0,-0.2026311159133911,1.0,0.0,-0.00491059385240078
96,0,0,5,18,1.0,-0.20447921752929688,1.0,0.0,-0.004918117541819811
97,0,0,5,19,1.0,-0.2064744234085083,1.0,0.0,-0.0049263169057667255
98,0,0,5,20,1.0,-0.2097034454345703,1.0,0.0,-0.00493975542485714
99,0,0,6,1,1.0,-0.15435278415679932,1.0,0.0,-0.004738247953355312
100,0,0,6,2,1.0,-0.060418009757995605,1.0,0.0,-0.0045365034602582455
101,0,0,6,3,1.0,-0.36063945293426514,1.0,0.0,-0.005800608079880476
102,0,0,6,4,1.0,-0.2093648910522461,1.0,0.0,-0.004938336554914713
103,0,0,6,5,1.0,-0.14585590362548828,1.0,0.0,-0.004712739493697882
104,0,0,6,6,1.0,-0.06536674499511719,1.0,0.0,-0.004542727954685688
105,0,0,6,7,1.0,-0.0635528564453125,1.0,0.0,-0.004540389869362116
106,0,0,6,8,1.0,-0.09204971790313721,1.0,0.0,-0.004584731534123421
107,0,0,6,9,1.0,-0.22584235668182373,1.0,0.0,-0.0050100479274988174
108,0,0,6,10,1.0,-0.22527170181274414,1.0,0.0,-0.005007473286241293
109,0,0,6,11,1.0,-0.08771038055419922,1.0,0.0,-0.004576931241899729
110,0,0,6,12,1.0,0.007269620895385742,1.0072696208953857,0.0,-0.004515067674219608
111,0,0,6,13,1.0072696208953857,-0.004579901695251465,1.0026897192001343,0.0,-0.004505589138716459
112,0,0,6,14,1.0026897192001343,0.009941577911376953,1.0126312971115112,0.0,-0.004526250995695591
113,0,0,6,15,1.0126312971115112,0.024027585983276367,1.0366588830947876,0.0,-0.004579090978950262
114,0,0,6,16,1.0366588830947876,-0.15809226036071777,1.0,0.0,-0.0047499313950538635
115,0,0,6,17,1.0,-0.22162079811096191,1.0,0.0,-0.004991157911717892
116,0,0,6,18,1.0,-0.2048588991165161,1.0,0.0,-0.004919671453535557
117,0,0,6,19,1.0,-0.18249893188476562,1.0,0.0,-0.004833058454096317
118,0,0,6,20,1.0,-0.16615378856658936,1.0,0.0,-0.004776070825755596
119,0,0,7,1,1.0,-0.14508056640625,1.0,0.0,-0.004710483830422163
120,0,0,7,2,1.0,-0.06497812271118164,1.0,0.0,-0.0045422217808663845
121,0,0,7,3,1.0,-0.23947811126708984,1.0,0.0,-0.005073497537523508
122,0,0,7,4,1.0,-0.17224061489105225,1.0,0.0,-0.004796668421477079
123,0,0,7,5,1.0,-0.1269090175628662,1.0,0.0,-0.004661059007048607
124,0,0,7,6,1.0,-0.09005320072174072,1.0,0.0,-0.004581095650792122
125,0,0,7,7,1.0,-0.12472093105316162,1.0,0.0,-0.00465555302798748
126,0,0,7,8,1.0,-0.11728346347808838,1.0,0.0,-0.004637554287910461
127,0,0,7,9,1.0,-0.22273457050323486,1.0,0.0,-0.004996106959879398
128,0,0,7,10,1.0,-0.234230637550354,1.0,0.0,-0.005048640072345734
129,0,0,7,11,1.0,-0.105826735496521,1.0,0.0,-0.004611993208527565
130,0,0,7,12,1.0,0.004694223403930664,1.0046942234039307,0.0,-0.0045096087269485
131,0,0,7,13,1.0046942234039307,-0.006428360939025879,1.0,0.0,-0.004500413313508034
132,0,0,7,14,1.0,0.001800537109375,1.001800537109375,0.0,-0.004503633361309767
133,0,0,7,15,1.001800537109375,-0.0032024383544921875,1.0,0.0,-0.0045001027174293995
134,0,0,7,16,1.0,-0.20470964908599854,1.0,0.0,-0.004919060505926609
135,0,0,7,17,1.0,-0.22535574436187744,1.0,0.0,-0.0050078523345291615
136,0,0,7,18,1.0,-0.1724843978881836,1.0,0.0,-0.0047975084744393826
137,0,0,7,19,1.0,-0.15307176113128662,1.0,0.0,-0.004734309855848551
138,0,0,7,20,1.0,-0.12628090381622314,1.0,0.0,-0.004659468773752451
139,0,0,8,1,1.0,-0.11397206783294678,1.0,0.0,-0.004629896488040686
140,0,0,8,2,1.0,-0.06748616695404053,1.0,0.0,-0.004545543808490038
141,0,0,8,3,1.0,-0.2069493532180786,1.0,0.0,-0.004928280133754015
142,0,0,8,4,1.0,-0.16641616821289062,1.0,0.0,-0.004776943475008011
143,0,0,8,5,1.0,-0.11161017417907715,1.0,0.0,-0.0046245683915913105
144,0,0,8,6,1.0,-0.13720357418060303,1.0,0.0,-0.004688248038291931
145,0,0,8,7,1.0,-0.15725994110107422,1.0,0.0,-0.004747306928038597
146,0,0,8,8,1.0,-0.18457674980163574,1.0,0.0,-0.004840685985982418
147,0,0,8,9,1.0,-0.2246415615081787,1.0,0.0,-0.0050046383403241634
148,0,0,8,10,1.0,-0.23807895183563232,1.0,0.0,-0.005066815763711929
149,0,0,8,11,1.0,-0.08478748798370361,1.0,0.0,-0.004571889061480761
150,0,0,8,12,1.0,0.004052877426147461,1.0040528774261475,0.0,-0.00450826995074749
151,0,0,8,13,1.0040528774261475,-0.01667642593383789,1.0,0.0,-0.004502781201153994
152,0,0,8,14,1.0,0.08276200294494629,1.0827620029449463,0.0,-0.004734019283205271
153,0,0,8,15,1.0827620029449463,-0.050126075744628906,1.0326359272003174,0.0,-0.004590398166328669
154,0,0,8,16,1.0326359272003174,-0.23043179512023926,1.0,0.0,-0.005030988249927759
155,0,0,8,17,1.0,-0.222955584526062,1.0,0.0,-0.004997091833502054
156,0,0,8,18,1.0,-0.09132838249206543,1.0,0.0,-0.004583408590406179
157,0,0,8,19,1.0,-0.10967886447906494,1.0,0.0,-0.0046202945522964
158,0,0,8,20,1.0,-0.09227383136749268,1.0,0.0,-0.004585144575685263
159,0,0,9,1,1.0,-0.11378061771392822,1.0,0.0,-0.004629460163414478
160,0,0,9,2,1.0,-0.07038938999176025,1.0,0.0,-0.004549546632915735
161,0,0,9,3,1.0,-0.1745821237564087,1.0,0.0,-0.004804789088666439
162,0,0,9,4,1.0,-0.14056575298309326,1.0,0.0,-0.004697587341070175
163,0,0,9,5,1.0,-0.13460350036621094,1.0,0.0,-0.004681181162595749
164,0,0,9,6,1.0,-0.1695082187652588,1.0,0.0,-0.004787330515682697
165,0,0,9,7,1.0,-0.20909786224365234,1.0,0.0,-0.004937218967825174
166,0,0,9,8,1.0,-0.20810341835021973,1.0,0.0,-0.00493307039141655
167,0,0,9,9,1.0,-0.1896454095840454,1.0,0.0,-0.004859653767198324
168,0,0,9,10,1.0,-0.2286548614501953,1.0,0.0,-0.005022830329835415
169,0,0,9,11,1.0,-0.019327759742736816,1.0,0.0,-0.0045037358067929745
170,0,0,9,12,1.0,0.013631820678710938,1.013631820678711,0.0,-0.004529121797531843
171,0,0,9,13,1.013631820678711,-0.002567291259765625,1.0110645294189453,0.0,-0.0045221950858831406
172,0,0,9,14,1.0110645294189453,0.07453417778015137,1.0855987071990967,0.0,-0.004726750776171684
173,0,0,9,15,1.0855987071990967,-0.04841256141662598,1.0371861457824707,0.0,-0.004597810097038746
174,0,0,9,16,1.0371861457824707,-0.21902680397033691,1.0,0.0,-0.004979727324098349
175,0,0,9,17,1.0,-0.20573437213897705,1.0,0.0,-0.0049232663586735725
176,0,0,9,18,1.0,-0.06585144996643066,1.0,0.0,-0.00454336404800415
177,0,0,9,19,1.0,-0.06292533874511719,1.0,0.0,-0.004539595916867256
178,0,0,9,20,1.0,-0.06895792484283447,1.0,0.0,-0.004547551739960909
179,0,0,10,1,1.0,-0.14627456665039062,1.0,0.0,-0.004713962320238352
180,0,0,10,2,1.0,-0.06984150409698486,1.0,0.0,-0.0045487782917916775
181,0,0,10,3,1.0,-0.15007078647613525,1.0,0.0,-0.0047252122312784195
182,0,0,10,4,1.0,-0.1112680435180664,1.0,0.0,-0.0046238056384027
183,0,0,10,5,1.0,-0.1726393699645996,1.0,0.0,-0.004798043519258499
184,0,0,10,6,1.0,-0.22276782989501953,1.0,0.0,-0.004996255040168762
185,0,0,10,7,1.0,-0.23312735557556152,1.0,0.0,-0.005043483804911375
186,0,0,10,8,1.0,-0.1930828094482422,1.0,0.0,-0.0048728096298873425
187,0,0,10,9,1.0,-0.14394760131835938,1.0,0.0,-0.004707209300249815
188,0,0,10,10,1.0,-0.14871501922607422,1.0,0.0,-0.0047211614437401295
189,0,0,10,11,1.0,0.042040348052978516,1.0420403480529785,0.0,-0.00460175471380353
190,0,0,10,12,1.0420403480529785,-0.011212706565856934,1.0308276414871216,0.0,-0.004562912508845329
191,0,0,10,13,1.0308276414871216,0.08152008056640625,1.1123477220535278,0.0,-0.00479115080088377
192,0,0,10,14,1.1123477220535278,0.017849445343017578,1.1301971673965454,0.0,-0.004763580393046141
193,0,0,10,15,1.1301971673965454,-0.06784236431121826,1.0623548030853271,0.0,-0.004670735448598862
194,0,0,10,16,1.0623548030853271,-0.2310541868209839,1.0,0.0,-0.005033860448747873
195,0,0,10,17,1.0,-0.15244007110595703,1.0,0.0,-0.00473237968981266
196,0,0,10,18,1.0,-0.04352092742919922,1.0,0.0,-0.004518940579146147
197,0,0,10,19,1.0,-0.0318523645401001,1.0,0.0,-0.0045101456344127655
198,0,0,10,20,1.0,-0.0667874813079834,1.0,0.0,-0.004544605500996113
199,0,0,11,1,1.0,-0.1709970235824585,1.0,0.0,-0.004792399704456329
200,0,0,11,2,1.0,-0.07303941249847412,1.0,0.0,-0.004553347360342741
201,0,0,11,3,1.0,-0.13391947746276855,1.0,0.0,-0.00467934412881732
202,0,0,11,4,1.0,-0.1378026008605957,1.0,0.0,-0.004689895547926426
203,0,0,11,5,1.0,-0.19827735424041748,1.0,0.0,-0.004893139004707336
204,0,0,11,6,1.0,-0.24422192573547363,1.0,0.0,-0.005096443463116884
205,0,0,11,7,1.0,-0.25572288036346436,1.0,0.0,-0.005153941921889782
206,0,0,11,8,1.0,-0.12183332443237305,1.0,0.0,-0.004648433532565832
207,0,0,11,9,1.0,-0.09317314624786377,1.0,0.0,-0.004586812574416399
208,0,0,11,10,1.0,-0.09364736080169678,1.0,0.0,-0.004587698262184858
209,0,0,11,11,1.0,0.06244158744812012,1.0624415874481201,0.0,-0.00466387253254652
210,0,0,11,12,1.0624415874481201,0.06405377388000488,1.126495361328125,0.0,-0.004794019740074873
211,0,0,11,13,1.126495361328125,0.03612852096557617,1.1626238822937012,0.0,-0.0048383004032075405
212,0,0,11,14,1.1626238822937012,0.014374256134033203,1.1769981384277344,0.0,-0.004856062587350607
213,0,0,11,15,1.1769981384277344,-0.12722432613372803,1.0497738122940063,0.0,-0.00476140808314085
214,0,0,11,16,1.0497738122940063,-0.2429596185684204,1.0,0.0,-0.005090293940156698
215,0,0,11,17,1.0,-0.12622129917144775,1.0,0.0,-0.0046593183651566505
216,0,0,11,18,1.0,0.011033296585083008,1.011033296585083,0.0,-0.004523283801972866
217,0,0,11,19,1.011033296585083,-0.04300427436828613,1.0,0.0,-0.004518493544310331
218,0,0,11,20,1.0,-0.09572923183441162,1.0,0.0,-0.004591641016304493
219,0,0,12,1,1.0,-0.2110767364501953,1.0,0.0,-0.004945533815771341
220,0,0,12,2,1.0,-0.06774544715881348,1.0,0.0,-0.004545894451439381
221,0,0,12,3,1.0,-0.1038902997970581,1.0,0.0,-0.004607932176440954
222,0,0,12,4,1.0,-0.1849377155303955,1.0,0.0,-0.004842019639909267
223,0,0,12,5,1.0,-0.2464836835861206,1.0,0.0,-0.005107542034238577
224,0,0,12,6,1.0,-0.24557209014892578,1.0,0.0,-0.0051030563190579414
225,0,0,12,7,1.0,-0.2377173900604248,1.0,0.0,-0.0050650956109166145
226,0,0,12,8,1.0,-0.061347007751464844,1.0,0.0,-0.004537634551525116
227,0,0,12,9,1.0,-0.1068187952041626,1.0,0.0,-0.004614102654159069
228,0,0,12,10,1.0,0.01615309715270996,1.01615309715271,0.0,-0.004534915555268526
229,0,0,12,11,1.01615309715271,0.048548221588134766,1.0647013187408447,0.0,-0.004652971867471933
230,0,0,12,12,1.0647013187408447,0.0920102596282959,1.1567115783691406,0.0,-0.004898081999272108
231,0,0,12,13,1.1567115783691406,0.004480123519897461,1.161191701889038,0.0,-0.004822584334760904
232,0,0,12,14,1.161191701889038,0.008928775787353516,1.1701204776763916,0.0,-0.004841038025915623
233,0,0,12,15,1.1701204776763916,-0.14295434951782227,1.0271661281585693,0.0,-0.004758691880851984
234,0,0,12,16,1.0271661281585693,-0.24052834510803223,1.0,0.0,-0.005078538786619902
235,0,0,12,17,1.0,-0.10464036464691162,1.0,0.0,-0.004609495867043734
236,0,0,12,18,1.0,-0.03084397315979004,1.0,0.0,-0.004509513732045889
237,0,0,12,19,1.0,-0.040473341941833496,1.0,0.0,-0.004516380839049816
238,0,0,12,20,1.0,-0.14855360984802246,1.0,0.0,-0.0047206818126142025
239,0,0,13,1,1.0,-0.25825369358062744,1.0,0.0,-0.005166949704289436
240,0,0,13,2,1.0,-0.0705345869064331,1.0,0.0,-0.004549751058220863
241,0,0,13,3,1.0,-0.12494897842407227,1.0,0.0,-0.0046561225317418575
242,0,0,13,4,1.0,-0.21655941009521484,1.0,0.0,-0.004968979861587286
243,0,0,13,5,1.0,-0.27425527572631836,1.0,0.0,-0.005252159666270018
244,0,0,13,6,1.0,-0.28289031982421875,1.0,0.0,-0.005300269462168217
245,0,0,13,7,1.0,-0.17697739601135254,1.0,0.0,-0.004813210107386112
246,0,0,13,8,1.0,-0.04760885238647461,1.0,0.0,-0.004522665869444609
247,0,0,13,9,1.0,-0.11655175685882568,1.0,0.0,-0.0046358429826796055
248,0,0,13,10,1.0,0.07834124565124512,1.0783412456512451,0.0,-0.004718055948615074
249,0,0,13,11,1.0783412456512451,0.04129457473754883,1.119635820388794,0.0,-0.004756323993206024
250,0,0,13,12,1.119635820388794,0.05775618553161621,1.1773920059204102,0.0,-0.004888141993433237
251,0,0,13,13,1.1773920059204102,0.006776571273803711,1.1841685771942139,0.0,-0.004868796560913324
252,0,0,13,14,1.1841685771942139,-0.034705162048339844,1.149463415145874,0.0,-0.004810971207916737
253,0,0,13,15,1.149463415145874,-0.1632695198059082,1.0,0.0,-0.004766569472849369
254,0,0,13,16,1.0,-0.2278989553451538,1.0,0.0,-0.005019379314035177
255,0,0,13,17,1.0,-0.1085977554321289,1.0,0.0,-0.0046179345808923244
256,0,0,13,18,1.0,-0.02823317050933838,1.0,0.0,-0.004507970996201038
257,0,0,13,19,1.0,-0.03622448444366455,1.0,0.0,-0.004513122141361237
258,0,0,13,20,1.0,-0.17964529991149902,1.0,0.0,-0.004822724498808384
259,0,0,14,1,1.0,-0.2688436508178711,1.0,0.0,-0.005222768988460302
260,0,0,14,2,1.0,-0.06147944927215576,1.0,0.0,-0.004537797067314386
261,0,0,14,3,1.0,-0.16096949577331543,1.0,0.0,-0.004759111907333136
262,0,0,14,4,1.0,-0.26062870025634766,1.0,0.0,-0.005179272964596748
263,0,0,14,5,1.0,-0.2870149612426758,1.0,0.0,-0.005323776043951511
264,0,0,14,6,1.0,-0.27109360694885254,1.0,0.0,-0.005234917625784874
265,0,0,14,7,1.0,-0.17071807384490967,1.0,0.0,-0.00479144649580121
266,0,0,14,8,1.0,0.011022567749023438,1.0110225677490234,0.0,-0.004523260053247213
267,0,0,14,9,1.0110225677490234,-0.03859376907348633,1.0,0.0,-0.004514894913882017
268,0,0,14,10,1.0,0.07335925102233887,1.0733592510223389,0.0,-0.004700534511357546
269,0,0,14,11,1.0733592510223389,0.0329136848449707,1.1062729358673096,0.0,-0.004723378922790289
270,0,0,14,12,1.1062729358673096,0.01945638656616211,1.1257293224334717,0.0,-0.0047552441246807575
271,0,0,14,13,1.1257293224334717,0.06104898452758789,1.1867783069610596,0.0,-0.004910826217383146
272,0,0,14,14,1.1867783069610596,-0.06100606918334961,1.12577223777771,0.0,-0.004788761958479881
273,0,0,14,15,1.12577223777771,-0.18573975563049316,1.0,0.0,-0.00484499242156744
274,0,0,14,16,1.0,-0.22745609283447266,1.0,0.0,-0.005017362534999847
275,0,0,14,17,1.0,-0.09897923469543457,1.0,0.0,-0.004597968887537718
276,0,0,14,18,1.0,-0.020799636840820312,1.0,0.0,-0.004504326265305281
277,0,0,14,19,1.0,-0.058736205101013184,1.0,0.0,-0.004534499254077673
278,0,0,14,20,1.0,-0.22736752033233643,1.0,0.0,-0.005016959737986326
279,0,0,15,1,1.0,-0.3192310333251953,1.0,0.0,-0.005519084632396698
280,0,0,15,2,1.0,-0.06261765956878662,1.0,0.0,-0.004539209883660078
281,0,0,15,3,1.0,-0.19330668449401855,1.0,0.0,-0.00487367482855916
282,0,0,15,4,1.0,-0.29538798332214355,1.0,0.0,-0.005372540559619665
283,0,0,15,5,1.0,-0.32787322998046875,1.0,0.0,-0.005575008690357208
284,0,0,15,6,1.0,-0.22129321098327637,1.0,0.0,-0.004989706911146641
285,0,0,15,7,1.0,-0.1258394718170166,1.0,0.0,-0.0046583558432757854
286,0,0,15,8,1.0,-0.02016317844390869,1.0,0.0,-0.004504065494984388
287,0,0,15,9,1.0,0.003935575485229492,1.0039355754852295,0.0,-0.004508025944232941
288,0,0,15,10,1.0039355754852295,0.01987457275390625,1.0238101482391357,0.0,-0.004551570396870375
289,0,0,15,11,1.0238101482391357,-0.025418996810913086,1.0,0.0,-0.004506461322307587
290,0,0,15,12,1.0,0.021305561065673828,1.0213055610656738,0.0,-0.00454715033993125
291,0,0,15,13,1.0213055610656738,0.007106781005859375,1.0284123420715332,0.0,-0.004557329695671797
292,0,0,15,14,1.0284123420715332,-0.038752198219299316,1.0,0.0,-0.004515017382800579
293,0,0,15,15,1.0,-0.12347197532653809,1.0,0.0,-0.0046524531207978725
294,0,0,15,16,1.0,-0.1360839605331421,1.0,0.0,-0.004685188643634319
295,0,0,15,17,1.0,-0.017798304557800293,1.0,0.0,-0.004503167700022459
296,0,0,15,18,1.0,-0.023110270500183105,1.0,0.0,-0.004505340941250324
297,0,0,15,19,1.0,-0.11675894260406494,1.0,0.0,-0.004636326339095831
298,0,0,15,20,1.0,-0.2367868423461914,1.0,0.0,-0.0050606802105903625
299,0,0,16,1,1.0,-0.3347647190093994,1.0,0.0,-0.005620674230158329
300,0,0,16,2,1.0,-0.07220494747161865,1.0,0.0,-0.004552135709673166
301,0,0,16,3,1.0,-0.24302220344543457,1.0,0.0,-0.00509059801697731
302,0,0,16,4,1.0,-0.36058473587036133,1.0,0.0,-0.005800213664770126
303,0,0,16,5,1.0,-0.32600510120391846,1.0,0.0,-0.005562793463468552
304,0,0,16,6,1.0,-0.21323347091674805,1.0,0.0,-0.004954684991389513
305,0,0,16,7,1.0,-0.0983806848526001,1.0,0.0,-0.004596787504851818
306,0,0,16,8,1.0,-0.03437364101409912,1.0,0.0,-0.004511815495789051
307,0,0,16,9,1.0,-0.008206367492675781,1.0,0.0,-0.004500673618167639
308,0,0,16,10,1.0,-0.06796848773956299,1.0,0.0,-0.004546197131276131
309,0,0,16,11,1.0,-0.058081746101379395,1.0,0.0,-0.004533735103905201
310,0,0,16,12,1.0,0.01372218132019043,1.0137221813201904,0.0,-0.004529327154159546
311,0,0,16,13,1.0137221813201904,-0.019246935844421387,1.0,0.0,-0.004503704607486725
312,0,0,16,14,1.0,-0.00602269172668457,1.0,0.0,-0.004500362556427717
313,0,0,16,15,1.0,-0.08380281925201416,1.0,0.0,-0.0045702289789915085
314,0,0,16,16,1.0,-0.04554116725921631,1.0,0.0,-0.004520739894360304
