envId,threshold_mean,threshold_std,threshold_min,threshold_max,exceedance_mean,exceedance_std,reward_mean,reward_std,config_name,overall_score
0,1.0222912100325494,0.16921432207079246,1.0,8.75884473323822,0.0,0.0,-0.0048617400532475295,0.0010105466146287222,sac_lam2_010,-0.017097816003394047
1,8.960113440834814,0.8542414698435532,1.0,11.932915091514587,0.1113377192982456,0.07849115949955718,-0.028774727085708746,0.018294351948232094,sac_lam2_010,-0.017097816003394047
2,16.46352875775761,3.5787023373303004,8.52303922176361,24.143412470817566,0.10905701754385964,0.07972782710130129,-0.04407800943202649,0.018343752155821073,sac_lam2_010,-0.017097816003394047
3,27.807391490096634,6.529577730802892,15.19476866722107,39.65724849700928,0.1162411653352239,0.08293698362720459,-0.06759067668676906,0.02142094482737321,sac_lam2_010,-0.017097816003394047
