step,envId,formationType,timeStep,receiverId,old_threshold,delta_T,new_threshold,benign_exceedance_rate,reward
3030,0,1,32,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3031,0,1,32,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3032,0,1,32,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3033,0,1,32,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3034,0,1,32,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3035,0,1,32,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3036,0,1,32,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3037,0,1,32,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3038,0,1,32,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3039,0,1,33,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3040,0,1,33,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3041,0,1,33,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3042,0,1,33,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3043,0,1,33,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3044,0,1,33,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3045,0,1,33,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3046,0,1,33,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3047,0,1,33,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3048,0,1,33,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3049,0,1,33,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3050,0,1,33,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3051,0,1,33,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3052,0,1,33,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3053,0,1,33,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3054,0,1,33,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3055,0,1,33,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3056,0,1,33,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3057,0,1,33,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3058,0,1,33,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3059,0,1,34,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3060,0,1,34,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3061,0,1,34,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3062,0,1,34,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3063,0,1,34,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3064,0,1,34,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3065,0,1,34,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3066,0,1,34,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3067,0,1,34,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3068,0,1,34,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3069,0,1,34,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3070,0,1,34,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3071,0,1,34,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3072,0,1,34,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3073,0,1,34,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3074,0,1,34,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3075,0,1,34,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3076,0,1,34,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3077,0,1,34,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3078,0,1,34,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3079,0,1,35,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3080,0,1,35,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3081,0,1,35,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3082,0,1,35,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3083,0,1,35,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3084,0,1,35,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3085,0,1,35,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3086,0,1,35,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3087,0,1,35,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3088,0,1,35,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3089,0,1,35,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3090,0,1,35,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3091,0,1,35,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3092,0,1,35,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3093,0,1,35,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3094,0,1,35,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3095,0,1,35,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3096,0,1,35,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3097,0,1,35,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3098,0,1,35,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3099,0,1,36,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3100,0,1,36,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3101,0,1,36,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3102,0,1,36,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3103,0,1,36,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3104,0,1,36,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3105,0,1,36,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3106,0,1,36,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3107,0,1,36,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3108,0,1,36,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3109,0,1,36,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3110,0,1,36,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3111,0,1,36,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3112,0,1,36,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3113,0,1,36,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3114,0,1,36,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3115,0,1,36,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3116,0,1,36,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3117,0,1,36,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3118,0,1,36,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3119,0,1,37,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3120,0,1,37,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3121,0,1,37,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3122,0,1,37,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3123,0,1,37,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3124,0,1,37,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3125,0,1,37,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3126,0,1,37,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3127,0,1,37,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3128,0,1,37,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3129,0,1,37,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3130,0,1,37,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3131,0,1,37,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3132,0,1,37,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3133,0,1,37,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3134,0,1,37,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3135,0,1,37,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3136,0,1,37,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3137,0,1,37,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3138,0,1,37,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3139,0,1,38,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3140,0,1,38,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3141,0,1,38,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3142,0,1,38,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3143,0,1,38,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3144,0,1,38,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3145,0,1,38,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3146,0,1,38,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3147,0,1,38,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3148,0,1,38,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3149,0,1,38,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3150,0,1,38,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3151,0,1,38,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3152,0,1,38,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3153,0,1,38,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3154,0,1,38,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3155,0,1,38,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3156,0,1,38,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3157,0,1,38,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3158,0,1,38,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3159,0,1,39,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3160,0,1,39,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3161,0,1,39,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3162,0,1,39,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3163,0,1,39,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3164,0,1,39,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3165,0,1,39,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3166,0,1,39,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3167,0,1,39,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3168,0,1,39,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3169,0,1,39,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3170,0,1,39,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3171,0,1,39,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3172,0,1,39,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3173,0,1,39,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3174,0,1,39,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3175,0,1,39,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3176,0,1,39,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3177,0,1,39,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3178,0,1,39,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3179,0,1,40,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3180,0,1,40,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3181,0,1,40,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3182,0,1,40,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3183,0,1,40,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3184,0,1,40,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3185,0,1,40,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3186,0,1,40,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3187,0,1,40,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3188,0,1,40,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3189,0,1,40,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3190,0,1,40,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3191,0,1,40,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3192,0,1,40,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3193,0,1,40,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3194,0,1,40,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3195,0,1,40,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3196,0,1,40,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3197,0,1,40,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3198,0,1,40,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3199,0,1,41,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3200,0,1,41,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3201,0,1,41,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3202,0,1,41,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3203,0,1,41,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3204,0,1,41,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3205,0,1,41,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3206,0,1,41,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3207,0,1,41,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3208,0,1,41,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3209,0,1,41,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3210,0,1,41,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3211,0,1,41,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3212,0,1,41,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3213,0,1,41,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3214,0,1,41,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3215,0,1,41,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3216,0,1,41,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3217,0,1,41,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3218,0,1,41,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3219,0,1,42,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3220,0,1,42,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3221,0,1,42,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3222,0,1,42,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3223,0,1,42,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3224,0,1,42,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3225,0,1,42,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3226,0,1,42,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3227,0,1,42,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3228,0,1,42,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3229,0,1,42,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3230,0,1,42,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3231,0,1,42,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3232,0,1,42,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3233,0,1,42,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3234,0,1,42,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3235,0,1,42,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3236,0,1,42,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3237,0,1,42,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3238,0,1,42,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3239,0,1,43,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3240,0,1,43,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3241,0,1,43,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3242,0,1,43,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3243,0,1,43,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3244,0,1,43,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3245,0,1,43,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3246,0,1,43,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3247,0,1,43,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3248,0,1,43,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3249,0,1,43,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3250,0,1,43,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3251,0,1,43,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3252,0,1,43,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3253,0,1,43,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3254,0,1,43,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3255,0,1,43,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3256,0,1,43,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3257,0,1,43,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3258,0,1,43,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3259,0,1,44,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3260,0,1,44,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3261,0,1,44,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3262,0,1,44,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3263,0,1,44,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3264,0,1,44,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3265,0,1,44,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3266,0,1,44,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3267,0,1,44,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3268,0,1,44,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3269,0,1,44,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3270,0,1,44,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3271,0,1,44,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3272,0,1,44,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3273,0,1,44,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3274,0,1,44,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3275,0,1,44,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3276,0,1,44,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3277,0,1,44,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3278,0,1,44,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3279,0,1,45,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3280,0,1,45,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3281,0,1,45,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3282,0,1,45,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3283,0,1,45,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3284,0,1,45,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3285,0,1,45,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3286,0,1,45,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3287,0,1,45,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3288,0,1,45,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3289,0,1,45,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3290,0,1,45,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3291,0,1,45,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3292,0,1,45,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3293,0,1,45,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3294,0,1,45,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3295,0,1,45,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3296,0,1,45,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3297,0,1,45,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3298,0,1,45,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3299,0,1,46,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3300,0,1,46,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3301,0,1,46,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3302,0,1,46,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3303,0,1,46,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3304,0,1,46,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3305,0,1,46,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3306,0,1,46,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3307,0,1,46,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3308,0,1,46,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3309,0,1,46,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3310,0,1,46,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3311,0,1,46,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3312,0,1,46,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3313,0,1,46,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3314,0,1,46,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3315,0,1,46,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3316,0,1,46,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3317,0,1,46,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3318,0,1,46,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3319,0,1,47,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3320,0,1,47,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3321,0,1,47,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3322,0,1,47,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3323,0,1,47,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3324,0,1,47,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3325,0,1,47,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3326,0,1,47,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3327,0,1,47,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3328,0,1,47,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3329,0,1,47,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3330,0,1,47,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3331,0,1,47,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3332,0,1,47,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3333,0,1,47,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3334,0,1,47,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3335,0,1,47,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3336,0,1,47,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3337,0,1,47,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3338,0,1,47,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3339,0,1,48,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3340,0,1,48,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3341,0,1,48,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3342,0,1,48,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3343,0,1,48,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3344,0,1,48,6,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3345,0,1,48,7,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3346,0,1,48,8,1.0,-2.0,1.0,0.0,-0.043500000000000004
3347,0,1,48,9,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3348,0,1,48,10,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3349,0,1,48,11,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3350,0,1,48,12,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3351,0,1,48,13,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3352,0,1,48,14,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3353,0,1,48,15,1.0,-1.9999995231628418,1.0,0.0,-0.04349998092651595
3354,0,1,48,16,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3355,0,1,48,17,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3356,0,1,48,18,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
3357,0,1,48,19,1.0,-2.0,1.0,0.0,-0.043500000000000004
3358,0,1,48,20,1.0,-1.9999996423721313,1.0,0.0,-0.043499985694886535
3359,0,1,49,1,1.0,-2.0,1.0,0.0,-0.043500000000000004
3360,0,1,49,2,1.0,-1.9999994039535522,1.0,0.0,-0.043499976158145645
3361,0,1,49,3,1.0,-1.9999998807907104,1.0,0.0,-0.04349999523162856
3362,0,1,49,4,1.0,-2.0,1.0,0.0,-0.043500000000000004
3363,0,1,49,5,1.0,-1.999999761581421,1.0,0.0,-0.04349999046325741
