envId,formationType,timeStep,receiverId,sigma_rssi_bar,sigma_gps_bar,snr_bar,plr_bar,relative_speed_bar,relative_height_bar,trusted_count,trust_bar,theta
0,1,12,2,128.810839703762,128.810839703762,Inf,1,0,7.31572868370343,16,0.999999999999999,10
0,1,12,3,184.473764917656,184.473764917657,Inf,1,0,7.47162918325744,16,0.999999999999999,10
0,1,12,4,105.777146868561,105.777146868561,Inf,1,0,6.87415705246349,16,0.999999999999999,10
0,1,12,5,80.509566793048,80.5095667930482,Inf,1,0,5.99079658376258,16,0.999999999999999,10
0,1,12,6,116.306052563263,116.306052563263,Inf,1,0,5.59198420777973,16,0.999999999999998,10
0,1,12,7,149.970895578704,149.970895578704,Inf,1,0,6.92478603840012,16,0.999999999999998,10
0,1,12,8,80.9490871031661,80.9490871031662,Inf,1,0,7.51112127721805,16,0.999999999999999,10
0,1,12,9,104.704827000473,104.704827000473,Inf,1,0,6.08888796713876,16,0.999999999999999,10
0,1,12,10,103.557247087183,103.557247087184,Inf,1,0,5.26414337678914,16,0.999999999999999,10
0,1,12,11,42.6174743536664,42.6174743536664,Inf,1,0,6.95731701115336,16,0.999999999999999,10
0,1,12,12,105.281211780344,105.281211780344,Inf,1,0,5.2752339891143,16,0.999999999999999,10
0,1,12,13,56.4270044986526,56.4270044986526,Inf,1,0,7.30579235178771,16,0.999999999999999,10
0,1,12,14,58.2751278664496,58.2751278664497,Inf,1,0,10.8766445196938,16,0.999999999999999,10
0,1,12,15,75.0377281480487,75.0377281480488,Inf,1,0,8.13137205245123,16,0.999999999999999,10
0,1,12,16,57.6854867624525,57.6854867624526,Inf,1,0,5.43878218444789,16,0.999999999999999,10
0,1,12,17,96.7381116163766,96.7381116163766,Inf,1,0,6.21995063861491,16,0.999999999999999,10
0,1,12,18,137.299018667413,137.299018667413,Inf,1,0,5.6621911703417,16,0.999999999999999,10
0,1,12,19,76.816147588173,76.816147588173,Inf,1,0,7.34687264741979,16,0.999999999999999,10
0,1,12,20,135.181596361048,135.181596361048,Inf,1,0,5.6754518934465,16,0.999999999999998,10
0,1,13,1,46.4705689169894,46.4705689169895,Inf,1,0,5.12706160341782,16,0.999999999999999,10
0,1,13,2,128.810839703762,128.810839703762,Inf,1,0,7.31572868370343,16,0.999999999999999,10
0,1,13,3,184.473764917656,184.473764917657,Inf,1,0,7.47162918325744,16,0.999999999999999,10
0,1,13,4,105.777146868561,105.777146868561,Inf,1,0,6.87415705246349,16,0.999999999999999,10
0,1,13,5,80.509566793048,80.5095667930482,Inf,1,0,5.99079658376258,16,0.999999999999999,10
0,1,13,6,116.306052563263,116.306052563263,Inf,1,0,5.59198420777973,16,0.999999999999998,10
0,1,13,7,149.970895578704,149.970895578704,Inf,1,0,6.92478603840012,16,0.999999999999998,10
0,1,13,8,80.9490871031661,80.9490871031662,Inf,1,0,7.51112127721805,16,0.999999999999999,10
0,1,13,9,104.704827000473,104.704827000473,Inf,1,0,6.08888796713876,16,0.999999999999999,10
0,1,13,10,103.557247087183,103.557247087184,Inf,1,0,5.26414337678914,16,0.999999999999999,10
0,1,13,11,42.6174743536664,42.6174743536664,Inf,1,0,6.95731701115336,16,0.999999999999999,10
0,1,13,12,105.281211780344,105.281211780344,Inf,1,0,5.2752339891143,16,0.999999999999999,10
0,1,13,13,56.4270044986526,56.4270044986526,Inf,1,0,7.30579235178771,16,0.999999999999999,10
0,1,13,14,58.2751278664496,58.2751278664497,Inf,1,0,10.8766445196938,16,0.999999999999999,10
0,1,13,15,75.0377281480487,75.0377281480488,Inf,1,0,8.13137205245123,16,0.999999999999999,10
0,1,13,16,57.6854867624525,57.6854867624526,Inf,1,0,5.43878218444789,16,0.999999999999999,10
0,1,13,17,96.7381116163766,96.7381116163766,Inf,1,0,6.21995063861491,16,0.999999999999999,10
0,1,13,18,137.299018667413,137.299018667413,Inf,1,0,5.6621911703417,16,0.999999999999999,10
0,1,13,19,76.816147588173,76.816147588173,Inf,1,0,7.34687264741979,16,0.999999999999999,10
0,1,13,20,135.181596361048,135.181596361048,Inf,1,0,5.6754518934465,16,0.999999999999998,10
0,1,14,1,46.4705689169894,46.4705689169895,Inf,1,0,5.12706160341782,16,0.999999999999999,10
0,1,14,2,128.810839703762,128.810839703762,Inf,1,0,7.31572868370343,16,0.999999999999999,10
0,1,14,3,184.473764917656,184.473764917657,Inf,1,0,7.47162918325744,16,0.999999999999999,10
0,1,14,4,105.777146868561,105.777146868561,Inf,1,0,6.87415705246349,16,0.999999999999999,10
0,1,14,5,80.509566793048,80.5095667930482,Inf,1,0,5.99079658376258,16,0.999999999999999,10
0,1,14,6,116.306052563263,116.306052563263,Inf,1,0,5.59198420777973,16,0.999999999999998,10
0,1,14,7,149.970895578704,149.970895578704,Inf,1,0,6.92478603840012,16,0.999999999999998,10
0,1,14,8,80.9490871031661,80.9490871031662,Inf,1,0,7.51112127721805,16,0.999999999999999,10
0,1,14,9,104.704827000473,104.704827000473,Inf,1,0,6.08888796713876,16,0.999999999999999,10
0,1,14,10,103.557247087183,103.557247087184,Inf,1,0,5.26414337678914,16,0.999999999999999,10
0,1,14,11,42.6174743536664,42.6174743536664,Inf,1,0,6.95731701115336,16,0.999999999999999,10
0,1,14,12,105.281211780344,105.281211780344,Inf,1,0,5.2752339891143,16,0.999999999999999,10
0,1,14,13,56.4270044986526,56.4270044986526,Inf,1,0,7.30579235178771,16,0.999999999999999,10
0,1,14,14,58.2751278664496,58.2751278664497,Inf,1,0,10.8766445196938,16,0.999999999999999,10
0,1,14,15,75.0377281480487,75.0377281480488,Inf,1,0,8.13137205245123,16,0.999999999999999,10
0,1,14,16,57.6854867624525,57.6854867624526,Inf,1,0,5.43878218444789,16,0.999999999999999,10
0,1,14,17,96.7381116163766,96.7381116163766,Inf,1,0,6.21995063861491,16,0.999999999999999,10
0,1,14,18,137.299018667413,137.299018667413,Inf,1,0,5.6621911703417,16,0.999999999999999,10
0,1,14,19,76.816147588173,76.816147588173,Inf,1,0,7.34687264741979,16,0.999999999999999,10
0,1,14,20,135.181596361048,135.181596361048,Inf,1,0,5.6754518934465,16,0.999999999999998,10
0,1,15,1,46.4705689169894,46.4705689169895,Inf,1,0,5.12706160341782,16,0.999999999999999,10
0,1,15,2,128.810839703762,128.810839703762,Inf,1,0,7.31572868370343,16,0.999999999999999,10
0,1,15,3,184.473764917656,184.473764917657,Inf,1,0,7.47162918325744,16,0.999999999999999,10
0,1,15,4,105.777146868561,105.777146868561,Inf,1,0,6.87415705246349,16,0.999999999999999,10
0,1,15,5,80.509566793048,80.5095667930482,Inf,1,0,5.99079658376258,16,0.999999999999999,10
0,1,15,6,116.306052563263,116.306052563263,Inf,1,0,5.59198420777973,16,0.999999999999998,10
0,1,15,7,149.970895578704,149.970895578704,Inf,1,0,6.92478603840012,16,0.999999999999998,10
0,1,15,8,80.9490871031661,80.9490871031662,Inf,1,0,7.51112127721805,16,0.999999999999999,10
0,1,15,9,104.704827000473,104.704827000473,Inf,1,0,6.08888796713876,16,0.999999999999999,10
0,1,15,10,103.557247087183,103.557247087184,Inf,1,0,5.26414337678914,16,0.999999999999999,10
0,1,15,11,42.6174743536664,42.6174743536664,Inf,1,0,6.95731701115336,16,0.999999999999999,10
0,1,15,12,105.281211780344,105.281211780344,Inf,1,0,5.2752339891143,16,0.999999999999999,10
0,1,15,13,56.4270044986526,56.4270044986526,Inf,1,0,7.30579235178771,16,0.999999999999999,10
0,1,15,14,58.2751278664496,58.2751278664497,Inf,1,0,10.8766445196938,16,0.999999999999999,10
0,1,15,15,75.0377281480487,75.0377281480488,Inf,1,0,8.13137205245123,16,0.999999999999999,10
0,1,15,16,57.6854867624525,57.6854867624526,Inf,1,0,5.43878218444789,16,0.999999999999999,10
0,1,15,17,96.7381116163766,96.7381116163766,Inf,1,0,6.21995063861491,16,0.999999999999999,10
0,1,15,18,137.299018667413,137.299018667413,Inf,1,0,5.6621911703417,16,0.999999999999999,10
0,1,15,19,76.816147588173,76.816147588173,Inf,1,0,7.34687264741979,16,0.999999999999999,10
0,1,15,20,135.181596361048,135.181596361048,Inf,1,0,5.6754518934465,16,0.999999999999998,10
0,1,16,1,46.4705689169894,46.4705689169895,Inf,1,4.44089209850063e-16,5.12706160341782,16,0.999999999999999,10
0,1,16,2,128.810839703762,128.810839703762,Inf,1,4.44089209850063e-16,7.31572868370343,16,0.999999999999999,10
0,1,16,3,184.473764917656,184.473764917657,Inf,1,4.44089209850063e-16,7.47162918325744,16,0.999999999999999,10
0,1,16,4,105.777146868561,105.777146868561,Inf,1,4.44089209850063e-16,6.87415705246349,16,0.999999999999999,10
0,1,16,5,80.509566793048,80.5095667930482,Inf,1,4.44089209850063e-16,5.99079658376258,16,0.999999999999999,10
0,1,16,6,116.306052563263,116.306052563263,Inf,1,4.44089209850063e-16,5.59198420777973,16,0.999999999999998,10
0,1,16,7,149.970895578704,149.970895578704,Inf,1,4.44089209850063e-16,6.92478603840012,16,0.999999999999998,10
0,1,16,8,80.9490871031661,80.9490871031662,Inf,1,4.44089209850063e-16,7.51112127721805,16,0.999999999999999,10
0,1,16,9,104.704827000473,104.704827000473,Inf,1,4.44089209850063e-16,6.08888796713876,16,0.999999999999999,10
0,1,16,10,103.557247087183,103.557247087184,Inf,1,4.44089209850063e-16,5.26414337678914,16,0.999999999999999,10
0,1,16,11,42.6174743536664,42.6174743536664,Inf,1,7.105427357601e-15,6.95731701115336,16,0.999999999999999,10
0,1,16,12,105.281211780344,105.281211780344,Inf,1,4.44089209850063e-16,5.2752339891143,16,0.999999999999999,10
0,1,16,13,56.4270044986526,56.4270044986526,Inf,1,4.44089209850063e-16,7.30579235178771,16,0.999999999999999,10
0,1,16,14,58.2751278664496,58.2751278664497,Inf,1,4.44089209850063e-16,10.8766445196938,16,0.999999999999999,10
0,1,16,15,75.0377281480487,75.0377281480488,Inf,1,4.44089209850063e-16,8.13137205245123,16,0.999999999999999,10
0,1,16,16,57.6854867624525,57.6854867624526,Inf,1,4.44089209850063e-16,5.43878218444789,16,0.999999999999999,10
0,1,16,17,96.7381116163766,96.7381116163766,Inf,1,4.44089209850063e-16,6.21995063861491,16,0.999999999999999,10
0,1,16,18,137.299018667413,137.299018667413,Inf,1,4.44089209850063e-16,5.6621911703417,16,0.999999999999999,10
0,1,16,19,76.816147588173,76.816147588173,Inf,1,4.44089209850063e-16,7.34687264741979,16,0.999999999999999,10
0,1,16,20,135.181596361048,135.181596361048,Inf,1,4.44089209850063e-16,5.6754518934465,16,0.999999999999998,10
0,1,17,1,46.4705689169894,46.4705689169895,Inf,1,4.44089209850063e-16,5.12706160341782,16,0.999999999999999,10
0,1,17,2,128.810839703762,128.810839703762,Inf,1,4.44089209850063e-16,7.31572868370343,16,0.999999999999999,10
0,1,17,3,184.473764917656,184.473764917657,Inf,1,4.44089209850063e-16,7.47162918325744,16,0.999999999999999,10
0,1,17,4,105.777146868561,105.777146868561,Inf,1,4.44089209850063e-16,6.87415705246349,16,0.999999999999999,10
