envId,threshold_mean,threshold_std,threshold_min,threshold_max,exceedance_mean,exceedance_std,reward_mean,reward_std,config_name,overall_score
0,1.0118322091759004,0.22909094819404585,1.0,9.257575988769531,0.0,0.0,-0.004423900448075122,0.00061493982753677,sac_lam2_008,-0.016816394593653965
1,9.173453895797332,0.9629703421432501,1.1340434551239014,11.780921220779419,0.10634502923976608,0.07942166226028176,-0.02492619250933381,0.018185219101540428,sac_lam2_008,-0.016816394593653965
2,17.254716529515054,3.8967715194798043,7.870440602302551,25.350329160690308,0.09875730994152046,0.07808541948606425,-0.03733654180373479,0.01742548798050591,sac_lam2_008,-0.016816394593653965
3,28.700102867756993,5.914461785652662,14.893962025642395,40.267146944999695,0.10543857212814009,0.07785284161373711,-0.05570725435431161,0.018175765065068926,sac_lam2_008,-0.016816394593653965
